canonical_key	representative_path	item_kind	member_kind	member_name	caller_safety	surface_evidence_status	surface_evidence_reason	rule_id	domain_id	domain	canonical_contract_id	need_route_kind	need_route_id	need_route_reason	required_frame_ids	safe_displacement_id	ng_authority_reason	canonical_route_or_blocked_claim
src/std/os/raw/mod.rs.html#17|item|c_schar	std::os::raw::c_schar	type	item	c_schar	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/raw/mod.rs.html#17|item|c_short	std::os::raw::c_short	type	item	c_short	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/raw/mod.rs.html#17|item|c_uchar	std::os::raw::c_uchar	type	item	c_uchar	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/raw/mod.rs.html#17|item|c_uint	std::os::raw::c_uint	type	item	c_uint	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/raw/mod.rs.html#17|item|c_ulong	std::os::raw::c_ulong	type	item	c_ulong	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/raw/mod.rs.html#17|item|c_ulonglong	std::os::raw::c_ulonglong	type	item	c_ulonglong	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/raw/mod.rs.html#17|item|c_ushort	std::os::raw::c_ushort	type	item	c_ushort	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/raw/mod.rs.html#17|item|c_void	std::os::raw::c_void	type	item	c_void	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
std::os::unix|item|unix|	std::os::unix	mod	item	unix	safe	rust_surface_only	the Rust namespace or source spelling is evidence for an underlying need, not an xlang surface	DOM-OS	D18	FFI, ABI, and OS resources		NO_INDEPENDENT_NEED	NAMESPACE:DOM-OS	a module namespace is accounted by its declarations and adds no caller contract				Platform extension and owned-resource locks.
std::os::unix::ffi|item|ffi|	std::os::unix::ffi	mod	item	ffi	safe	rust_surface_only	the Rust namespace or source spelling is evidence for an underlying need, not an xlang surface	DOM-OS	D18	FFI, ABI, and OS resources		NO_INDEPENDENT_NEED	NAMESPACE:DOM-OS	a module namespace is accounted by its declarations and adds no caller contract				Platform extension and owned-resource locks.
src/std/os/unix/ffi/os_str.rs.html#46|item|OsStrExt	std::os::unix::ffi::OsStrExt	trait	item	OsStrExt	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/unix/ffi/os_str.rs.html#57|required_method|as_bytes	std::os::unix::ffi::OsStrExt	trait	required_method	as_bytes	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/unix/ffi/os_str.rs.html#51|required_method|from_bytes	std::os::unix::ffi::OsStrExt	trait	required_method	from_bytes	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/unix/ffi/os_str.rs.html#15|item|OsStringExt	std::os::unix::ffi::OsStringExt	trait	item	OsStringExt	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/unix/ffi/os_str.rs.html#20|required_method|from_vec	std::os::unix::ffi::OsStringExt	trait	required_method	from_vec	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
src/std/os/unix/ffi/os_str.rs.html#26|required_method|into_vec	std::os::unix::ffi::OsStringExt	trait	required_method	into_vec	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS	D18	FFI, ABI, and OS resources		LATER_FAMILY	FAMILY:D18:NARROW-ABI-AND-OS-RESOURCES	FFI and OS resources require a narrow D18 family	F-ABI			Platform extension and owned-resource locks.
std::os::unix::fs|item|fs|	std::os::unix::fs	mod	item	fs	safe	rust_surface_only	the Rust namespace or source spelling is evidence for an underlying need, not an xlang surface	DOM-OS-FS	D16	filesystems and paths		NO_INDEPENDENT_NEED	NAMESPACE:DOM-OS-FS	a module namespace is accounted by its declarations and adds no caller contract				Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#1070|item|DirBuilderExt	std::os::unix::fs::DirBuilderExt	trait	item	DirBuilderExt	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#1084|required_method|mode	std::os::unix::fs::DirBuilderExt	trait	required_method	mode	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#982|item|DirEntryExt	std::os::unix::fs::DirEntryExt	trait	item	DirEntryExt	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#1002|required_method|ino	std::os::unix::fs::DirEntryExt	trait	required_method	ino	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#27|item|FileExt	std::os::unix::fs::FileExt	trait	item	FileExt	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#60|required_method|read_at	std::os::unix::fs::FileExt	trait	required_method	read_at	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#118|provided_or_inherent_method|read_exact_at	std::os::unix::fs::FileExt	trait	provided_or_inherent_method	read_exact_at	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#330|provided_or_inherent_method|write_all_at	std::os::unix::fs::FileExt	trait	provided_or_inherent_method	write_all_at	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#281|required_method|write_at	std::os::unix::fs::FileExt	trait	required_method	write_at	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#889|item|FileTypeExt	std::os::unix::fs::FileTypeExt	trait	item	FileTypeExt	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#907|required_method|is_block_device	std::os::unix::fs::FileTypeExt	trait	required_method	is_block_device	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#925|required_method|is_char_device	std::os::unix::fs::FileTypeExt	trait	required_method	is_char_device	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#943|required_method|is_fifo	std::os::unix::fs::FileTypeExt	trait	required_method	is_fifo	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#961|required_method|is_socket	std::os::unix::fs::FileTypeExt	trait	required_method	is_socket	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#538|item|MetadataExt	std::os::unix::fs::MetadataExt	trait	item	MetadataExt	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#695|required_method|atime	std::os::unix::fs::MetadataExt	trait	required_method	atime	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#714|required_method|atime_nsec	std::os::unix::fs::MetadataExt	trait	required_method	atime_nsec	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#803|required_method|blksize	std::os::unix::fs::MetadataExt	trait	required_method	blksize	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#822|required_method|blocks	std::os::unix::fs::MetadataExt	trait	required_method	blocks	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#767|required_method|ctime	std::os::unix::fs::MetadataExt	trait	required_method	ctime	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#786|required_method|ctime_nsec	std::os::unix::fs::MetadataExt	trait	required_method	ctime_nsec	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
src/std/os/unix/fs.rs.html#555|required_method|dev	std::os::unix::fs::MetadataExt	trait	required_method	dev	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-OS-FS	D16	filesystems and paths		LATER_FAMILY	FAMILY:D16:FILESYSTEMS	filesystem operations and resources require D16 closure	F-FS			Filesystem extension contracts route to D16.
